row_id,true_label,predicted_label,confidence,local_explanation_json,attack_stage,risk_score,recommended_action,llm_prompt
10,PortScan,PortScan,0.99999179521005,"[{""feature"": ""PSH Flag Count"", ""value"": 1.0, ""shap_value"": 0.06490459829875171, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 2.0, ""shap_value"": 0.04392398542069639, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 2.0, ""shap_value"": 0.03992807593699361, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.03432572574998645, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 3.333333333, ""shap_value"": 0.0323598766388629, ""effect"": ""supports predicted class""}]",Reconnaissance,3.0,Alert SOC Analyst,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: PortScan
Prediction confidence: 1.0000
Mapped attack stage: Reconnaissance
Risk score: 3.0
Recommended action: Alert SOC Analyst

Instance-level local explanation:
1. PSH Flag Count = 1.0000, SHAP contribution = 0.064905, effect = supports predicted class
2. Fwd Packet Length Mean = 2.0000, SHAP contribution = 0.043924, effect = supports predicted class
3. Subflow Fwd Bytes = 2.0000, SHAP contribution = 0.039928, effect = supports predicted class
4. Bwd Packet Length Min = 6.0000, SHAP contribution = 0.034326, effect = supports predicted class
5. Packet Length Mean = 3.3333, SHAP contribution = 0.032360, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
11,BENIGN,BENIGN,1.0,"[{""feature"": ""Flow IAT Max"", ""value"": 10013420.0, ""shap_value"": 0.014342433209031473, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 7217.0, ""shap_value"": 0.013073796680419178, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.012952041753519921, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 2890.0, ""shap_value"": 0.012170022599421779, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Packets"", ""value"": 21.0, ""shap_value"": 0.011951796747388528, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Flow IAT Max = 10013420.0000, SHAP contribution = 0.014342, effect = supports predicted class
2. Init_Win_bytes_backward = 7217.0000, SHAP contribution = 0.013074, effect = supports predicted class
3. Destination Port = 443.0000, SHAP contribution = 0.012952, effect = supports predicted class
4. Subflow Fwd Bytes = 2890.0000, SHAP contribution = 0.012170, effect = supports predicted class
5. Subflow Bwd Packets = 21.0000, SHAP contribution = 0.011952, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
12,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 58.0, ""shap_value"": 0.020171968549429948, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014361945818115913, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 116.0, ""shap_value"": 0.01402437026225277, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 48.4, ""shap_value"": 0.013089430522744881, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012907782445015009, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Bwd Packet Length Min = 58.0000, SHAP contribution = 0.020172, effect = supports predicted class
2. Init_Win_bytes_forward = -1.0000, SHAP contribution = 0.014362, effect = supports predicted class
3. Subflow Bwd Bytes = 116.0000, SHAP contribution = 0.014024, effect = supports predicted class
4. Packet Length Mean = 48.4000, SHAP contribution = 0.013089, effect = supports predicted class
5. Destination Port = 53.0000, SHAP contribution = -0.012908, effect = opposes predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
13,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 194.0, ""shap_value"": 0.015823544101240258, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015479572715996141, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.01454644365217888, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 388.0, ""shap_value"": 0.013967586325877619, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 194.0, ""shap_value"": 0.012788013775371154, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Bwd Packet Length Min = 194.0000, SHAP contribution = 0.015824, effect = supports predicted class
2. PSH Flag Count = 0.0000, SHAP contribution = 0.015480, effect = supports predicted class
3. Init_Win_bytes_forward = -1.0000, SHAP contribution = 0.014546, effect = supports predicted class
4. Subflow Bwd Bytes = 388.0000, SHAP contribution = 0.013968, effect = supports predicted class
5. Avg Bwd Segment Size = 194.0000, SHAP contribution = 0.012788, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
14,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.0274966583778575, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.016520544212993826, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013632939343984206, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.012768333355608376, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.009631132852113068, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Destination Port = 443.0000, SHAP contribution = 0.027497, effect = supports predicted class
2. min_seg_size_forward = 20.0000, SHAP contribution = 0.016521, effect = supports predicted class
3. PSH Flag Count = 0.0000, SHAP contribution = 0.013633, effect = supports predicted class
4. Bwd Packet Length Max = 0.0000, SHAP contribution = 0.012768, effect = supports predicted class
5. ACK Flag Count = 1.0000, SHAP contribution = 0.009631, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
15,DoS Hulk,DoS Hulk,0.9999886418757424,"[{""feature"": ""Bwd Packet Length Std"", ""value"": 1754.831473, ""shap_value"": 0.07017137213851242, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 235.0, ""shap_value"": 0.06552440783436253, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 4344.0, ""shap_value"": 0.052995497569002056, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 1327.222222, ""shap_value"": 0.050364458965195806, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 1932.5, ""shap_value"": 0.044841068937779484, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: DoS Hulk
Prediction confidence: 1.0000
Mapped attack stage: Impact / Availability Attack
Risk score: 7.0
Recommended action: Block Source IP

Instance-level local explanation:
1. Bwd Packet Length Std = 1754.8315, SHAP contribution = 0.070171, effect = supports predicted class
2. Init_Win_bytes_backward = 235.0000, SHAP contribution = 0.065524, effect = supports predicted class
3. Bwd Packet Length Max = 4344.0000, SHAP contribution = 0.052995, effect = supports predicted class
4. Average Packet Size = 1327.2222, SHAP contribution = 0.050364, effect = supports predicted class
5. Bwd Packet Length Mean = 1932.5000, SHAP contribution = 0.044841, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
16,DoS Hulk,DoS Hulk,0.9999886418757424,"[{""feature"": ""Bwd Packet Length Std"", ""value"": 2695.639126, ""shap_value"": 0.070989288107927, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 235.0, ""shap_value"": 0.06673941743335803, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 7240.0, ""shap_value"": 0.053828933855122614, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Std"", ""value"": 2227.022776, ""shap_value"": 0.05131062610724186, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 1324.444444, ""shap_value"": 0.04938050167938059, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: DoS Hulk
Prediction confidence: 1.0000
Mapped attack stage: Impact / Availability Attack
Risk score: 7.0
Recommended action: Block Source IP

Instance-level local explanation:
1. Bwd Packet Length Std = 2695.6391, SHAP contribution = 0.070989, effect = supports predicted class
2. Init_Win_bytes_backward = 235.0000, SHAP contribution = 0.066739, effect = supports predicted class
3. Bwd Packet Length Max = 7240.0000, SHAP contribution = 0.053829, effect = supports predicted class
4. Packet Length Std = 2227.0228, SHAP contribution = 0.051311, effect = supports predicted class
5. Average Packet Size = 1324.4444, SHAP contribution = 0.049381, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
17,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.01732084148176546, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 542.0, ""shap_value"": 0.017313993792267227, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 189.0, ""shap_value"": 0.016333597006167794, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 542.0, ""shap_value"": 0.012632624213104262, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 233.65, ""shap_value"": 0.011592336643012043, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Destination Port = 443.0000, SHAP contribution = 0.017321, effect = supports predicted class
2. Subflow Fwd Bytes = 542.0000, SHAP contribution = 0.017314, effect = supports predicted class
3. Fwd Packet Length Max = 189.0000, SHAP contribution = 0.016334, effect = supports predicted class
4. Total Length of Fwd Packets = 542.0000, SHAP contribution = 0.012633, effect = supports predicted class
5. Packet Length Mean = 233.6500, SHAP contribution = 0.011592, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
18,DoS Hulk,DoS Hulk,0.998040434179984,"[{""feature"": ""Init_Win_bytes_forward"", ""value"": 274.0, ""shap_value"": 0.08120122763326848, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 80.0, ""shap_value"": 0.07765188805777626, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 32.0, ""shap_value"": 0.05692734368141586, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length"", ""value"": 64.0, ""shap_value"": 0.04037345730216657, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 0.0, ""shap_value"": 0.039265606382241455, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,6.99,Block Source IP,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: DoS Hulk
Prediction confidence: 0.9980
Mapped attack stage: Impact / Availability Attack
Risk score: 6.99
Recommended action: Block Source IP

Instance-level local explanation:
1. Init_Win_bytes_forward = 274.0000, SHAP contribution = 0.081201, effect = supports predicted class
2. Destination Port = 80.0000, SHAP contribution = 0.077652, effect = supports predicted class
3. min_seg_size_forward = 32.0000, SHAP contribution = 0.056927, effect = supports predicted class
4. Fwd Header Length = 64.0000, SHAP contribution = 0.040373, effect = supports predicted class
5. Average Packet Size = 0.0000, SHAP contribution = 0.039266, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
19,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 8413.0, ""shap_value"": 0.04039089600672634, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.01442868668871867, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.014308680069448307, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.013896986205907354, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 43.0, ""shap_value"": 0.011286402284207514, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Destination Port = 8413.0000, SHAP contribution = 0.040391, effect = supports predicted class
2. min_seg_size_forward = 20.0000, SHAP contribution = 0.014429, effect = supports predicted class
3. PSH Flag Count = 0.0000, SHAP contribution = 0.014309, effect = supports predicted class
4. Bwd Packet Length Max = 0.0000, SHAP contribution = 0.013897, effect = supports predicted class
5. Init_Win_bytes_forward = 43.0000, SHAP contribution = 0.011286, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
20,BENIGN,BENIGN,1.0,"[{""feature"": ""Flow IAT Max"", ""value"": 10200000.0, ""shap_value"": 0.016313068898399355, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 939.0, ""shap_value"": 0.014820003328597977, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Duration"", ""value"": 94413797.0, ""shap_value"": 0.013117595020003649, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packets/s"", ""value"": 0.13769174, ""shap_value"": 0.012984046539778837, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Packets"", ""value"": 13.0, ""shap_value"": 0.011292305616262311, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Flow IAT Max = 10200000.0000, SHAP contribution = 0.016313, effect = supports predicted class
2. Init_Win_bytes_backward = 939.0000, SHAP contribution = 0.014820, effect = supports predicted class
3. Flow Duration = 94413797.0000, SHAP contribution = 0.013118, effect = supports predicted class
4. Fwd Packets/s = 0.1377, SHAP contribution = 0.012984, effect = supports predicted class
5. Subflow Bwd Packets = 13.0000, SHAP contribution = 0.011292, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
21,DoS Hulk,DoS Hulk,1.0,"[{""feature"": ""Bwd Packet Length Std"", ""value"": 1754.831473, ""shap_value"": 0.06362909738899233, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 4344.0, ""shap_value"": 0.0528473509126124, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 1932.5, ""shap_value"": 0.050399283478034816, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 1932.5, ""shap_value"": 0.04707990609897667, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 235.0, ""shap_value"": 0.043731320254123754, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: DoS Hulk
Prediction confidence: 1.0000
Mapped attack stage: Impact / Availability Attack
Risk score: 7.0
Recommended action: Block Source IP

Instance-level local explanation:
1. Bwd Packet Length Std = 1754.8315, SHAP contribution = 0.063629, effect = supports predicted class
2. Bwd Packet Length Max = 4344.0000, SHAP contribution = 0.052847, effect = supports predicted class
3. Avg Bwd Segment Size = 1932.5000, SHAP contribution = 0.050399, effect = supports predicted class
4. Bwd Packet Length Mean = 1932.5000, SHAP contribution = 0.047080, effect = supports predicted class
5. Init_Win_bytes_backward = 235.0000, SHAP contribution = 0.043731, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
22,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 107.0, ""shap_value"": 0.023836199017575836, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013200508356332987, ""effect"": ""opposes predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.012863244464652581, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 60.8, ""shap_value"": 0.012596012048919096, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 214.0, ""shap_value"": 0.012401136007863443, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Bwd Packet Length Min = 107.0000, SHAP contribution = 0.023836, effect = supports predicted class
2. Destination Port = 53.0000, SHAP contribution = -0.013201, effect = opposes predicted class
3. Init_Win_bytes_forward = -1.0000, SHAP contribution = 0.012863, effect = supports predicted class
4. Packet Length Mean = 60.8000, SHAP contribution = 0.012596, effect = supports predicted class
5. Subflow Bwd Bytes = 214.0000, SHAP contribution = 0.012401, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
23,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 2040.0, ""shap_value"": 0.03215291250557744, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 0.0, ""shap_value"": 0.026496823474531084, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length.1"", ""value"": 48.0, ""shap_value"": 0.01723430710631657, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Variance"", ""value"": 0.0, ""shap_value"": 0.013562535542984382, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.012692455754184949, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Destination Port = 2040.0000, SHAP contribution = 0.032153, effect = supports predicted class
2. Bwd Packet Length Min = 0.0000, SHAP contribution = 0.026497, effect = supports predicted class
3. Fwd Header Length.1 = 48.0000, SHAP contribution = 0.017234, effect = supports predicted class
4. Packet Length Variance = 0.0000, SHAP contribution = 0.013563, effect = supports predicted class
5. Bwd Packet Length Max = 0.0000, SHAP contribution = 0.012692, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
24,BENIGN,BENIGN,0.9004713100931973,"[{""feature"": ""Destination Port"", ""value"": 80.0, ""shap_value"": -0.034381006111157686, ""effect"": ""opposes predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.01273658544115392, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.012620230021580383, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Variance"", ""value"": 0.0, ""shap_value"": 0.012115998174416588, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 6.0, ""shap_value"": -0.010924059740744809, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 0.9005
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Destination Port = 80.0000, SHAP contribution = -0.034381, effect = opposes predicted class
2. ACK Flag Count = 1.0000, SHAP contribution = 0.012737, effect = supports predicted class
3. min_seg_size_forward = 20.0000, SHAP contribution = 0.012620, effect = supports predicted class
4. Packet Length Variance = 0.0000, SHAP contribution = 0.012116, effect = supports predicted class
5. Fwd Packet Length Max = 6.0000, SHAP contribution = -0.010924, effect = opposes predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
