event_id,configuration_id,generator,report_text,report_characters,report_words
UNSW-OFFICIAL-56041,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.7757.

Evidence
- sttl = 62; SHAP=0.061727; supports predicted class.
- dbytes = 27492; SHAP=0.052451; supports predicted class.
- dmean = 1057; SHAP=0.047891; supports predicted class.
- dload = 356558; SHAP=0.040841; supports predicted class.
- dloss = 11; SHAP=0.035585; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 5.0418, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",791,107
UNSW-OFFICIAL-56043,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.2183.

Evidence
- ct_srv_src = 23; SHAP=0.052476; supports predicted class.
- ct_srv_dst = 18; SHAP=0.052378; supports predicted class.
- Protocol is not udp; SHAP=-0.033456; opposes predicted class.
- Service = unspecified; SHAP=0.029681; supports predicted class.
- ct_src_dport_ltm = 8; SHAP=0.025703; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.4192, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",819,110
UNSW-OFFICIAL-56217,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2389.

Evidence
- Protocol is not udp; SHAP=0.021296; supports predicted class.
- sbytes = 200; SHAP=0.016424; supports predicted class.
- smean = 100; SHAP=0.010024; supports predicted class.
- ct_dst_sport_ltm = 6; SHAP=0.007970; supports predicted class.
- ct_src_ltm = 6; SHAP=0.007455; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.6723, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",810,112
UNSW-OFFICIAL-56979,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2449.

Evidence
- Protocol is not udp; SHAP=0.020575; supports predicted class.
- sbytes = 200; SHAP=0.017966; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.014613; supports predicted class.
- smean = 100; SHAP=0.009136; supports predicted class.
- ct_src_dport_ltm = 4; SHAP=0.007447; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.7142, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",816,112
UNSW-OFFICIAL-57049,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.2618.

Evidence
- Protocol is not udp; SHAP=0.024174; supports predicted class.
- sbytes = 200; SHAP=0.016542; supports predicted class.
- ct_dst_src_ltm = 6; SHAP=0.007362; supports predicted class.
- dpkts = 0; SHAP=0.007206; supports predicted class.
- smean = 100; SHAP=0.007199; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.0948, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",813,115
UNSW-OFFICIAL-57299,A0_template,deterministic_template,"Prediction Summary
The detector predicted Analysis with confidence 0.2348.

Evidence
- ct_srv_src = 15; SHAP=-0.022622; opposes predicted class.
- Protocol is not udp; SHAP=0.017748; supports predicted class.
- Protocol = unas; SHAP=0.015220; supports predicted class.
- sbytes = 200; SHAP=0.011731; supports predicted class.
- ct_dst_src_ltm = 4; SHAP=0.011546; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 0.7044, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",811,110
UNSW-OFFICIAL-57328,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.2402.

Evidence
- ct_srv_src = 15; SHAP=-0.031147; opposes predicted class.
- ct_src_ltm = 9; SHAP=0.024977; supports predicted class.
- Protocol is not udp; SHAP=0.021186; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.014741; supports predicted class.
- sbytes = 200; SHAP=0.014725; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 1.9216, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",817,112
UNSW-OFFICIAL-57391,A0_template,deterministic_template,"Prediction Summary
The detector predicted Analysis with confidence 0.2348.

Evidence
- ct_srv_src = 15; SHAP=-0.022622; opposes predicted class.
- Protocol is not udp; SHAP=0.017748; supports predicted class.
- Protocol = unas; SHAP=0.015220; supports predicted class.
- sbytes = 200; SHAP=0.011731; supports predicted class.
- ct_dst_src_ltm = 4; SHAP=0.011546; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 0.7044, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",811,110
UNSW-OFFICIAL-57852,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.5246.

Evidence
- sttl = 254; SHAP=0.072643; supports predicted class.
- dbytes = 1774; SHAP=0.030962; supports predicted class.
- dloss = 8; SHAP=0.028219; supports predicted class.
- dmean = 89; SHAP=0.022400; supports predicted class.
- Service = smtp; SHAP=0.022142; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 3.6722, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",797,114
UNSW-OFFICIAL-57874,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.2648.

Evidence
- Protocol is not udp; SHAP=0.024048; supports predicted class.
- sbytes = 200; SHAP=0.016812; supports predicted class.
- ct_dst_src_ltm = 6; SHAP=0.009053; supports predicted class.
- smean = 100; SHAP=0.007333; supports predicted class.
- Service = unspecified; SHAP=0.007082; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.1186, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",825,115
UNSW-OFFICIAL-57935,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2377.

Evidence
- Protocol is not udp; SHAP=0.021953; supports predicted class.
- sbytes = 200; SHAP=0.016399; supports predicted class.
- smean = 100; SHAP=0.010010; supports predicted class.
- ct_dst_sport_ltm = 6; SHAP=0.008550; supports predicted class.
- ct_src_ltm = 6; SHAP=0.007866; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.6642, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",810,112
UNSW-OFFICIAL-58114,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.9722.

Evidence
- sttl = 62; SHAP=0.086540; supports predicted class.
- dmean = 986; SHAP=0.065681; supports predicted class.
- dloss = 28; SHAP=0.058583; supports predicted class.
- dbytes = 59188; SHAP=0.057914; supports predicted class.
- dpkts = 60; SHAP=0.050859; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 6.3196, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",786,107
UNSW-OFFICIAL-58156,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.5731.

Evidence
- dmean = 153; SHAP=0.058630; supports predicted class.
- sttl = 62; SHAP=0.058038; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=0.035554; supports predicted class.
- dloss = 2; SHAP=0.034858; supports predicted class.
- dbytes = 1224; SHAP=0.032058; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 3.7253, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",797,112
UNSW-OFFICIAL-58200,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.7202.

Evidence
- dbytes = 32602; SHAP=0.061873; supports predicted class.
- dloss = 12; SHAP=0.058765; supports predicted class.
- dmean = 1164; SHAP=0.055799; supports predicted class.
- dpkts = 28; SHAP=0.044518; supports predicted class.
- dload = 366068; SHAP=0.042760; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 4.6810, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",785,109
UNSW-OFFICIAL-58369,A0_template,deterministic_template,"Prediction Summary
The detector predicted Reconnaissance with confidence 0.9613.

Evidence
- sbytes = 564; SHAP=0.105138; supports predicted class.
- smean = 56; SHAP=0.077196; supports predicted class.
- sjit = 8671.16; SHAP=0.056012; supports predicted class.
- dmean = 44; SHAP=0.045453; supports predicted class.
- dbytes = 354; SHAP=0.041714; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 2.8840, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",791,109
UNSW-OFFICIAL-58657,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2774.

Evidence
- Protocol is not udp; SHAP=0.023538; supports predicted class.
- sbytes = 200; SHAP=0.017045; supports predicted class.
- smean = 100; SHAP=0.010407; supports predicted class.
- ct_dst_sport_ltm = 6; SHAP=0.008279; supports predicted class.
- dinpkt = 0; SHAP=0.006382; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.9417, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",806,112
UNSW-OFFICIAL-58779,A0_template,deterministic_template,"Prediction Summary
The detector predicted Generic with confidence 0.9264.

Evidence
- Service = dns; SHAP=0.181018; supports predicted class.
- sbytes = 114; SHAP=0.136241; supports predicted class.
- An application service is identified; SHAP=0.124835; supports predicted class.
- smean = 57; SHAP=0.066230; supports predicted class.
- Protocol = udp; SHAP=0.064707; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 6.0216, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",816,109
UNSW-OFFICIAL-59012,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.3830.

Evidence
- sbytes = 2632; SHAP=0.075330; supports predicted class.
- smean = 1316; SHAP=0.064002; supports predicted class.
- sload = 6.58e+08; SHAP=0.031254; supports predicted class.
- dur = 1.6e-05; SHAP=0.030272; supports predicted class.
- sinpkt = 0.016; SHAP=0.025259; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.4896, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",805,112
UNSW-OFFICIAL-59026,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.2913.

Evidence
- Protocol is not udp; SHAP=0.021326; supports predicted class.
- sbytes = 200; SHAP=0.016004; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.014163; supports predicted class.
- ct_srv_src = 10; SHAP=0.007976; supports predicted class.
- ct_src_dport_ltm = 4; SHAP=0.007775; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.3303, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",830,115
UNSW-OFFICIAL-59066,A0_template,deterministic_template,"Prediction Summary
The detector predicted Generic with confidence 0.9686.

Evidence
- Service = dns; SHAP=0.187129; supports predicted class.
- An application service is identified; SHAP=0.137725; supports predicted class.
- sbytes = 114; SHAP=0.135934; supports predicted class.
- Protocol = udp; SHAP=0.075274; supports predicted class.
- smean = 57; SHAP=0.068376; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 6.2961, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",816,109
UNSW-OFFICIAL-59144,A0_template,deterministic_template,"Prediction Summary
The detector predicted Analysis with confidence 0.2601.

Evidence
- Protocol is not udp; SHAP=0.018906; supports predicted class.
- Protocol = unas; SHAP=0.018582; supports predicted class.
- ct_src_ltm = 11; SHAP=0.015271; supports predicted class.
- sbytes = 200; SHAP=0.014874; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.014679; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 0.7803, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",813,110
UNSW-OFFICIAL-59165,A0_template,deterministic_template,"Prediction Summary
The detector predicted Analysis with confidence 0.3083.

Evidence
- ct_src_ltm = 12; SHAP=0.026736; supports predicted class.
- Protocol is not udp; SHAP=0.020442; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.019429; supports predicted class.
- Protocol = unas; SHAP=0.016257; supports predicted class.
- ct_dst_src_ltm = 5; SHAP=0.015880; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 0.9250, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",819,110
UNSW-OFFICIAL-59292,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.8040.

Evidence
- sttl = 62; SHAP=0.056651; supports predicted class.
- dmean = 1160; SHAP=0.052242; supports predicted class.
- dbytes = 30158; SHAP=0.046192; supports predicted class.
- dpkts = 26; SHAP=0.040457; supports predicted class.
- dloss = 11; SHAP=0.036118; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 5.2257, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",787,107
UNSW-OFFICIAL-59529,A0_template,deterministic_template,"Prediction Summary
The detector predicted Shellcode with confidence 0.5705.

Evidence
- ct_dst_src_ltm = 1; SHAP=0.061273; supports predicted class.
- Service = unspecified; SHAP=0.047091; supports predicted class.
- ct_srv_dst = 1; SHAP=0.035696; supports predicted class.
- Service is not http; SHAP=0.031851; supports predicted class.
- dpkts = 6; SHAP=0.025062; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 4.8494, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",825,114
UNSW-OFFICIAL-59623,A0_template,deterministic_template,"Prediction Summary
The detector predicted Reconnaissance with confidence 0.3101.

Evidence
- smean = 53; SHAP=-0.025782; opposes predicted class.
- sjit = 11803.4; SHAP=0.024226; supports predicted class.
- dmean = 44; SHAP=0.023795; supports predicted class.
- sbytes = 534; SHAP=-0.023206; opposes predicted class.
- sload = 2063.76; SHAP=0.022012; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 0.9302, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",799,109
UNSW-OFFICIAL-59684,A0_template,deterministic_template,"Prediction Summary
The detector predicted Shellcode with confidence 0.5791.

Evidence
- ct_dst_src_ltm = 1; SHAP=0.051865; supports predicted class.
- Service = unspecified; SHAP=0.045706; supports predicted class.
- Service is not http; SHAP=0.028477; supports predicted class.
- ct_srv_dst = 1; SHAP=0.025997; supports predicted class.
- dbytes = 268; SHAP=0.025955; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 4.9225, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",828,114
UNSW-OFFICIAL-60081,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.7536.

Evidence
- ct_dst_src_ltm = 2; SHAP=0.069310; supports predicted class.
- ct_srv_dst = 5; SHAP=0.054685; supports predicted class.
- ct_src_dport_ltm = 2; SHAP=0.041341; supports predicted class.
- ct_srv_src = 6; SHAP=0.036553; supports predicted class.
- sbytes = 592; SHAP=0.023438; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 4.8985, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",802,109
UNSW-OFFICIAL-60156,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.2905.

Evidence
- sbytes = 86; SHAP=0.078089; supports predicted class.
- Protocol is not udp; SHAP=-0.065419; opposes predicted class.
- smean = 43; SHAP=0.058466; supports predicted class.
- Service = unspecified; SHAP=0.017946; supports predicted class.
- ct_dst_src_ltm = 2; SHAP=0.017670; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.8884, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",808,110
UNSW-OFFICIAL-60355,A0_template,deterministic_template,"Prediction Summary
The detector predicted Reconnaissance with confidence 0.8974.

Evidence
- sbytes = 564; SHAP=0.093368; supports predicted class.
- smean = 56; SHAP=0.070265; supports predicted class.
- sjit = 6552.7; SHAP=0.048990; supports predicted class.
- dbytes = 354; SHAP=0.043208; supports predicted class.
- dmean = 44; SHAP=0.041884; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 2.6923, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",790,109
UNSW-OFFICIAL-61330,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2767.

Evidence
- Protocol is not udp; SHAP=0.021826; supports predicted class.
- sbytes = 200; SHAP=0.017401; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.011259; supports predicted class.
- smean = 100; SHAP=0.009920; supports predicted class.
- sload = 1.33333e+08; SHAP=0.006367; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.9372, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",815,112
UNSW-OFFICIAL-61487,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.3968.

Evidence
- sbytes = 554; SHAP=0.044909; supports predicted class.
- smean = 55; SHAP=0.040257; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=-0.035552; opposes predicted class.
- djit = 322.247; SHAP=0.020715; supports predicted class.
- ct_srv_dst = 2; SHAP=0.019221; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.5792, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",804,112
UNSW-OFFICIAL-61712,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2184.

Evidence
- Protocol is not udp; SHAP=0.027415; supports predicted class.
- Protocol = sctp; SHAP=0.019600; supports predicted class.
- smean = 52; SHAP=-0.017220; opposes predicted class.
- sbytes = 104; SHAP=-0.016508; opposes predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.014124; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.5288, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",810,112
UNSW-OFFICIAL-61925,A0_template,deterministic_template,"Prediction Summary
The detector predicted Reconnaissance with confidence 0.9004.

Evidence
- sbytes = 564; SHAP=0.107205; supports predicted class.
- smean = 56; SHAP=0.081268; supports predicted class.
- sjit = 14004.5; SHAP=0.050892; supports predicted class.
- dmean = 44; SHAP=0.042343; supports predicted class.
- dbytes = 354; SHAP=0.040174; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 2.7011, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",791,109
UNSW-OFFICIAL-62098,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.7505.

Evidence
- sbytes = 1064; SHAP=0.118135; supports predicted class.
- smean = 532; SHAP=0.116229; supports predicted class.
- Protocol = udp; SHAP=0.105532; supports predicted class.
- ct_srv_dst = 4; SHAP=0.082536; supports predicted class.
- sload = 4.72889e+08; SHAP=0.061200; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 4.8785, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",795,109
UNSW-OFFICIAL-62255,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2603.

Evidence
- Protocol is not udp; SHAP=0.019215; supports predicted class.
- sbytes = 200; SHAP=0.015658; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.009732; supports predicted class.
- ct_src_ltm = 2; SHAP=0.008328; supports predicted class.
- smean = 100; SHAP=0.008325; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.8222, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",810,112
UNSW-OFFICIAL-62429,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.3159.

Evidence
- ct_dst_src_ltm = 1; SHAP=-0.088354; opposes predicted class.
- sbytes = 2516; SHAP=0.048004; supports predicted class.
- ct_srv_dst = 3; SHAP=0.033466; supports predicted class.
- smean = 252; SHAP=0.031394; supports predicted class.
- ct_srv_src = 12; SHAP=0.026103; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.0535, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",807,112
UNSW-OFFICIAL-62501,A0_template,deterministic_template,"Prediction Summary
The detector predicted Analysis with confidence 0.2840.

Evidence
- Protocol is not udp; SHAP=0.020162; supports predicted class.
- ct_src_ltm = 10; SHAP=0.016914; supports predicted class.
- Protocol = unas; SHAP=0.015003; supports predicted class.
- ct_dst_src_ltm = 6; SHAP=0.014454; supports predicted class.
- sbytes = 200; SHAP=0.012997; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 0.8519, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",811,110
UNSW-OFFICIAL-62807,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.4566.

Evidence
- dmean = 171; SHAP=0.067526; supports predicted class.
- sttl = 62; SHAP=0.060351; supports predicted class.
- dbytes = 1368; SHAP=0.035649; supports predicted class.
- dloss = 2; SHAP=0.029753; supports predicted class.
- dload = 14403.2; SHAP=0.022342; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.9680, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",794,112
UNSW-OFFICIAL-63399,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.9535.

Evidence
- sttl = 62; SHAP=0.085485; supports predicted class.
- dbytes = 30768; SHAP=0.066376; supports predicted class.
- dmean = 810; SHAP=0.062509; supports predicted class.
- dloss = 17; SHAP=0.056069; supports predicted class.
- dpkts = 38; SHAP=0.054550; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 6.1978, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",786,107
