event_id,configuration_id,true_label_evaluation_only,predicted_label,classification_correct_evaluation_only,core_structure_pass,strict_structure_pass,headings_exactly_once,heading_order_correct,all_sections_nonempty,extra_title_present,predicted_label_present,confidence_present,uncertainty_present,stage_present,risk_score_present,policy_zone_present,recommended_action_exact,recommended_action_token_coverage,human_review_pass,prediction_contract_pass,feature_name_hits,observed_value_hits,shap_value_hits,direction_hits,feature_name_coverage,observed_value_coverage,shap_value_coverage,direction_coverage,no_shap_sentence_present,evidence_contract_pass,prediction_framing_present,unexpected_true_label_assertion,misclassification_honesty_pass,overclaim_flag,unsupported_risk_language_flag,unsupported_indicator_flag,automatic_unsupported_claim_flag,reached_token_limit,report_words,input_tokens,output_tokens,generation_seconds,report_text,source_file
UNSW-OFFICIAL-6546,A4_verified_full,DoS,DoS,True,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,126,,,,"Prediction Summary
The detector predicted DoS with confidence 0.2855 and uncertainty 0.7145.

Evidence
1. proto_udp: observed value=0; SHAP value=0.020335; direction=supports predicted class.
2. sbytes: observed value=180; SHAP value=0.017333; direction=supports predicted class.
3. ct_dst_sport_ltm: observed value=3; SHAP value=0.013033; direction=supports predicted class.
4. smean: observed value=90; SHAP value=0.010431; direction=supports predicted class.
5. ct_dst_src_ltm: observed value=3; SHAP value=0.008071; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.9987, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-6585,A4_verified_full,DoS,Backdoor,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,129,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.3356 and uncertainty 0.6644.

Evidence
1. proto_udp: observed value=0; SHAP value=0.030516; direction=supports predicted class.
2. ct_src_ltm: observed value=6; SHAP value=0.020899; direction=supports predicted class.
3. sbytes: observed value=200; SHAP value=0.016683; direction=supports predicted class.
4. ct_dst_src_ltm: observed value=6; SHAP value=0.014194; direction=supports predicted class.
5. proto_unas: observed value=1; SHAP value=0.012787; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.6851, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-6668,A4_verified_full,Worms,Exploits,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,127,,,,"Prediction Summary
The detector predicted Exploits with confidence 0.4566 and uncertainty 0.5434.

Evidence
1. dmean: observed value=1283; SHAP value=0.061805; direction=supports predicted class.
2. dbytes: observed value=482584; SHAP value=0.034101; direction=supports predicted class.
3. dloss: observed value=185; SHAP value=0.030561; direction=supports predicted class.
4. dttl: observed value=252; SHAP value=0.023567; direction=supports predicted class.
5. dload: observed value=691755.25; SHAP value=0.023445; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.9679, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-6765,A4_verified_full,Backdoor,Backdoor,True,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,129,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.2753 and uncertainty 0.7247.

Evidence
1. proto_udp: observed value=0; SHAP value=0.023434; direction=supports predicted class.
2. sbytes: observed value=200; SHAP value=0.016543; direction=supports predicted class.
3. ct_dst_sport_ltm: observed value=3; SHAP value=0.010651; direction=supports predicted class.
4. ct_dst_src_ltm: observed value=6; SHAP value=0.008930; direction=supports predicted class.
5. smean: observed value=100; SHAP value=0.007871; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.2020, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-7009,A4_verified_full,Analysis,Backdoor,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,129,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.4774 and uncertainty 0.5226.

Evidence
1. ct_src_ltm: observed value=18; SHAP value=0.043431; direction=supports predicted class.
2. ct_dst_sport_ltm: observed value=3; SHAP value=0.027882; direction=supports predicted class.
3. proto_udp: observed value=0; SHAP value=0.024319; direction=supports predicted class.
4. sbytes: observed value=200; SHAP value=0.022607; direction=supports predicted class.
5. proto_pgm: observed value=1; SHAP value=0.021786; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 3.8194, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-7010,A4_verified_full,Exploits,Backdoor,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,129,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.2874 and uncertainty 0.7126.

Evidence
1. proto_udp: observed value=0; SHAP value=0.035032; direction=supports predicted class.
2. sbytes: observed value=200; SHAP value=0.018913; direction=supports predicted class.
3. ct_dst_src_ltm: observed value=7; SHAP value=0.011570; direction=supports predicted class.
4. proto_idrp: observed value=1; SHAP value=0.011487; direction=supports predicted class.
5. ct_srv_src: observed value=7; SHAP value=0.010866; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.2995, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-7015,A4_verified_full,DoS,Backdoor,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,129,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.3407 and uncertainty 0.6593.

Evidence
1. proto_udp: observed value=0; SHAP value=0.024439; direction=supports predicted class.
2. proto_mobile: observed value=1; SHAP value=0.018274; direction=supports predicted class.
3. sbytes: observed value=200; SHAP value=0.016685; direction=supports predicted class.
4. ct_srv_src: observed value=5; SHAP value=0.015364; direction=supports predicted class.
5. ct_dst_sport_ltm: observed value=3; SHAP value=0.015160; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.7254, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-7340,A4_verified_full,Reconnaissance,Backdoor,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,129,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.3009 and uncertainty 0.6991.

Evidence
1. proto_udp: observed value=0; SHAP value=0.023884; direction=supports predicted class.
2. sbytes: observed value=200; SHAP value=0.016107; direction=supports predicted class.
3. ct_dst_sport_ltm: observed value=2; SHAP value=0.012643; direction=supports predicted class.
4. ct_dst_src_ltm: observed value=6; SHAP value=0.010316; direction=supports predicted class.
5. dpkts: observed value=0; SHAP value=0.007596; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.4074, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-7367,A4_verified_full,Shellcode,Fuzzers,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,127,,,,"Prediction Summary
The detector predicted Fuzzers with confidence 0.4642 and uncertainty 0.5358.

Evidence
1. proto_udp: observed value=1; SHAP value=0.109470; direction=supports predicted class.
2. ct_dst_src_ltm: observed value=4; SHAP value=0.072804; direction=supports predicted class.
3. ct_srv_dst: observed value=4; SHAP value=0.052075; direction=supports predicted class.
4. ct_src_dport_ltm: observed value=1; SHAP value=-0.038504; direction=opposes predicted class.
5. smean: observed value=156; SHAP value=0.034487; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 3.0171, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-7394,A4_verified_full,DoS,DoS,True,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,126,,,,"Prediction Summary
The detector predicted DoS with confidence 0.2705 and uncertainty 0.7295.

Evidence
1. proto_udp: observed value=0; SHAP value=0.018976; direction=supports predicted class.
2. sbytes: observed value=200; SHAP value=0.016152; direction=supports predicted class.
3. ct_dst_sport_ltm: observed value=2; SHAP value=0.010275; direction=supports predicted class.
4. smean: observed value=100; SHAP value=0.008436; direction=supports predicted class.
5. sloss: observed value=0; SHAP value=0.006244; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.8938, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-7562,A4_verified_full,Exploits,Exploits,True,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,127,,,,"Prediction Summary
The detector predicted Exploits with confidence 0.4766 and uncertainty 0.5234.

Evidence
1. smean: observed value=114; SHAP value=0.055045; direction=supports predicted class.
2. sbytes: observed value=1144; SHAP value=0.054372; direction=supports predicted class.
3. sload: observed value=19522.41211; SHAP value=0.026066; direction=supports predicted class.
4. service_-: observed value=0; SHAP value=0.024883; direction=supports predicted class.
5. dinpkt: observed value=78.24240112; SHAP value=0.017834; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 3.0982, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-7657,A4_verified_full,Reconnaissance,Backdoor,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,129,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.2963 and uncertainty 0.7037.

Evidence
1. proto_udp: observed value=0; SHAP value=0.023260; direction=supports predicted class.
2. sbytes: observed value=200; SHAP value=0.016225; direction=supports predicted class.
3. ct_dst_sport_ltm: observed value=2; SHAP value=0.011832; direction=supports predicted class.
4. ct_dst_src_ltm: observed value=4; SHAP value=0.011577; direction=supports predicted class.
5. smean: observed value=100; SHAP value=0.008313; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.3707, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-7727,A4_verified_full,Shellcode,Fuzzers,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,127,,,,"Prediction Summary
The detector predicted Fuzzers with confidence 0.3561 and uncertainty 0.6439.

Evidence
1. ct_dst_src_ltm: observed value=1; SHAP value=-0.045564; direction=opposes predicted class.
2. sbytes: observed value=530; SHAP value=0.038626; direction=supports predicted class.
3. smean: observed value=53; SHAP value=0.033992; direction=supports predicted class.
4. ct_srv_dst: observed value=2; SHAP value=0.021249; direction=supports predicted class.
5. ackdat: observed value=0.0262180008; SHAP value=0.019811; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.3144, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-7796,A4_verified_full,Reconnaissance,Backdoor,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,129,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.4046 and uncertainty 0.5954.

Evidence
1. ct_src_ltm: observed value=11; SHAP value=0.058358; direction=supports predicted class.
2. proto_udp: observed value=0; SHAP value=0.022780; direction=supports predicted class.
3. ct_dst_sport_ltm: observed value=3; SHAP value=0.020456; direction=supports predicted class.
4. sbytes: observed value=200; SHAP value=0.019777; direction=supports predicted class.
5. ct_dst_src_ltm: observed value=6; SHAP value=0.013505; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 3.2369, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-7890,A4_verified_full,Fuzzers,Fuzzers,True,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,127,,,,"Prediction Summary
The detector predicted Fuzzers with confidence 0.5436 and uncertainty 0.4564.

Evidence
1. ct_dst_src_ltm: observed value=3; SHAP value=0.047378; direction=supports predicted class.
2. ct_srv_dst: observed value=3; SHAP value=0.045964; direction=supports predicted class.
3. sloss: observed value=3; SHAP value=0.041281; direction=supports predicted class.
4. sbytes: observed value=1592; SHAP value=0.035565; direction=supports predicted class.
5. spkts: observed value=12; SHAP value=0.034957; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 3.5332, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-8100,A4_verified_full,Shellcode,Shellcode,True,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,128,,,,"Prediction Summary
The detector predicted Shellcode with confidence 0.5630 and uncertainty 0.4370.

Evidence
1. ct_dst_src_ltm: observed value=1; SHAP value=0.065104; direction=supports predicted class.
2. ct_srv_dst: observed value=1; SHAP value=0.038358; direction=supports predicted class.
3. dbytes: observed value=268; SHAP value=0.034719; direction=supports predicted class.
4. dpkts: observed value=6; SHAP value=0.032531; direction=supports predicted class.
5. dmean: observed value=45; SHAP value=0.030333; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 4.7854, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-8207,A4_verified_full,Reconnaissance,Backdoor,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,129,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.4411 and uncertainty 0.5589.

Evidence
1. proto_udp: observed value=0; SHAP value=0.024580; direction=supports predicted class.
2. sttl: observed value=254; SHAP value=0.016900; direction=supports predicted class.
3. proto_sctp: observed value=1; SHAP value=0.015056; direction=supports predicted class.
4. dmean: observed value=220; SHAP value=0.014402; direction=supports predicted class.
5. sbytes: observed value=536; SHAP value=0.013789; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 3.5285, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-8497,A4_verified_full,Worms,Exploits,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,122,,,,"Prediction Summary
The detector predicted Exploits with confidence 0.8251 and uncertainty 0.1749.

Evidence
1. synack: observed value=0.0071419999; SHAP value=0.074484; direction=supports predicted class.
2. sbytes: observed value=1294; SHAP value=0.059552; direction=supports predicted class.
3. smean: observed value=129; SHAP value=0.042692; direction=supports predicted class.
4. sload: observed value=46926.60938; SHAP value=0.040935; direction=supports predicted class.
5. tcprtt: observed value=0.05352099985; SHAP value=0.035617; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 5.3629, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-8748,A4_verified_full,Reconnaissance,Backdoor,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,129,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.3959 and uncertainty 0.6041.

Evidence
1. proto_udp: observed value=0; SHAP value=0.035155; direction=supports predicted class.
2. dur: observed value=2.888513088; SHAP value=0.016014; direction=supports predicted class.
3. rate: observed value=28.04210854; SHAP value=0.015344; direction=supports predicted class.
4. proto_ospf: observed value=1; SHAP value=0.014269; direction=supports predicted class.
5. sload: observed value=14357.55957; SHAP value=0.013249; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 3.1671, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-8793,A4_verified_full,Worms,Worms,True,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,126,,,,"Prediction Summary
The detector predicted Worms with confidence 0.6115 and uncertainty 0.3885.

Evidence
1. sbytes: observed value=1302; SHAP value=0.090733; direction=supports predicted class.
2. smean: observed value=130; SHAP value=0.065308; direction=supports predicted class.
3. ackdat: observed value=0.03404099867; SHAP value=-0.052004; direction=opposes predicted class.
4. service_-: observed value=0; SHAP value=0.051128; direction=supports predicted class.
5. service_http: observed value=1; SHAP value=0.050344; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 5.1978, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-8891,A4_verified_full,Worms,Worms,True,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,128,,,,"Prediction Summary
The detector predicted Worms with confidence 0.4593 and uncertainty 0.5407.

Evidence
1. dpkts: observed value=204; SHAP value=0.034787; direction=supports predicted class.
2. service_http: observed value=1; SHAP value=0.033234; direction=supports predicted class.
3. dloss: observed value=100; SHAP value=0.029871; direction=supports predicted class.
4. sbytes: observed value=1988; SHAP value=0.028794; direction=supports predicted class.
5. ct_flw_http_mthd: observed value=1; SHAP value=0.026781; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 3.9044, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-8897,A4_verified_full,Reconnaissance,Reconnaissance,True,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,124,,,,"Prediction Summary
The detector predicted Reconnaissance with confidence 0.5954 and uncertainty 0.4046.

Evidence
1. smean: observed value=85; SHAP value=0.073467; direction=supports predicted class.
2. sbytes: observed value=848; SHAP value=0.067395; direction=supports predicted class.
3. service_-: observed value=0; SHAP value=0.043880; direction=supports predicted class.
4. service_http: observed value=1; SHAP value=0.034119; direction=supports predicted class.
5. ct_flw_http_mthd: observed value=1; SHAP value=0.023908; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 1.7861, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
UNSW-OFFICIAL-8900,A4_verified_full,DoS,Exploits,False,True,True,True,True,True,False,True,True,True,True,True,True,True,1.0,True,True,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,127,,,,"Prediction Summary
The detector predicted Exploits with confidence 0.3622 and uncertainty 0.6378.

Evidence
1. sbytes: observed value=1620; SHAP value=0.067652; direction=supports predicted class.
2. smean: observed value=162; SHAP value=0.054230; direction=supports predicted class.
3. ct_srv_dst: observed value=1; SHAP value=0.037675; direction=supports predicted class.
4. ct_dst_src_ltm: observed value=1; SHAP value=0.030359; direction=supports predicted class.
5. sload: observed value=28707.78125; SHAP value=0.022675; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.3545, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A4_verified_full/A4_verified_full_reports.csv
